"cleaning_fee","beds","host_response_time","host_is_superhost","neighbourhood_Bronx","neighbourhood_Brooklyn","neighbourhood_Manhattan","neighbourhood_Queens","neighbourhood_Staten","latitude","longitude","room_apt","room_private","room_shared","accommodates","bathrooms","bedrooms","guests_included","transit","access","minimum_nights","calculated_host_listings_count","property_type","review_scores_rating","reviews_per_month","is_business_travel_ready","review_scores_cleanliness","review_scores_checkin","is_location_exact","review_scores_location","review_scores_value","cancellation_policy","availability_30","availability_60","availability_90","availability_365","bed_airbed","bed_couch","bed_futon","bed_sofa","bed_real","instant_bookable","wifi","heat","air","kitcken","shampoo","essential","tv","gym","washer","dryer","fridge","self_check","hair","smart","aid","hanger","co"
50,2,1,0,0,1,0,0,0,682.880466660599,339.7635670391,0,1,0,3,0,1,1,0,0,3,3,0,90,0.5,0,9,10,1,9,9,3,30,60,90,365,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
50,1,6,1,0,0,1,0,0,729.723913903001,320.047514901091,1,0,0,2,1,1,1,0,0,2,1,0,97,1.09,0,10,10,1,10,9,3,0,26,46,321,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
100,3,3,0,0,0,1,0,0,800.0646865774,339.513338594998,1,0,0,7,1,2,1,1,1,31,1,0,93,2.27,0,9,10,1,9,9,3,20,42,72,244,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0
10,2,10,0,0,1,0,0,0,678.799741080802,323.569492052798,0,1,0,2,3,1,2,0,1,1,7,0,88,0.21,0,8,9,1,10,9,2,0,0,0,247,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
35,1,10,0,0,0,1,0,0,764.834640059803,311.580666995994,1,0,0,2,1,1,2,0,0,1,1,0,86,2.53,0,8,9,1,10,8,3,8,13,14,278,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
60,1,10,0,0,0,1,0,0,792.940170833298,329.245123307402,0,1,0,2,1,1,1,1,1,1,1,0,98,0.71,0,9,10,1,10,10,2,21,51,81,81,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
50,1,6,0,0,0,1,0,0,802.240639280399,354.423777912004,0,1,0,2,1.5,1,2,1,1,1,2,0,100,0.22,0,10,10,1,9,9,3,28,58,88,88,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1
80,1,3,1,0,1,0,0,0,729.010610739301,341.876908742293,0,1,0,2,1,1,2,0,0,3,1,0,96,2.47,0,10,10,1,10,10,3,17,40,58,333,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
45,1,6,1,0,0,1,0,0,731.3347710177,315.3286292617,0,1,0,2,1,1,1,1,1,4,1,0,97,2.23,0,10,10,1,10,9,3,13,13,13,13,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1
50,1,3,0,0,0,1,0,0,734.273779852799,295.269117289294,1,0,0,1,1,0,1,0,0,3,1,0,96,1.07,0,10,10,1,10,10,3,0,0,0,62,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0
100,3,6,0,0,0,0,1,0,757.436416599297,378.373452136998,1,0,0,5,1,1,2,0,0,30,4,0,96,0.24,1,10,10,1,9,10,3,0,3,33,308,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1
60,1,6,0,0,1,0,0,0,718.7788693371,350.439660317292,1,0,0,2,1,1,1,1,1,5,1,0,94,0.4,0,9,10,1,10,9,2,11,28,46,111,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1
85,1,10,1,0,1,0,0,0,692.423483036499,349.034114545802,1,0,0,2,1,1,1,1,1,2,2,0,96,1.72,1,10,10,1,8,10,3,1,4,11,270,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,1
75,3,10,0,0,1,0,0,0,679.4579021876,334.988444158498,1,0,0,4,1,2,3,1,1,3,1,0,95,0.29,0,9,10,1,10,9,3,27,57,87,177,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1
50,1,10,0,0,0,1,0,0,796.897455939501,338.721996985598,0,1,0,2,1,1,2,1,1,6,1,0,92,0.44,0,9,9,1,9,9,3,4,4,4,219,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1
60,1,10,1,0,1,0,0,0,676.173015086299,318.642536379897,0,1,0,2,1,1,2,0,1,3,2,0,99,1.96,0,10,10,1,10,10,3,15,15,43,276,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1
50,1,0,0,0,1,0,0,0,675.949082517001,319.467005845794,1,0,0,2,1,1,2,0,0,5,1,0,100,0.19,0,10,10,1,10,9,3,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1
70,1,10,0,0,0,1,0,0,764.150741497403,309.326361737803,1,0,0,4,1,1,2,1,1,1,1,0,93,1.32,0,9,9,1,10,9,3,26,47,60,150,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0
15,1,10,0,0,0,1,0,0,831.268851330101,352.816430633297,0,1,0,3,1,1,2,1,1,2,1,0,94,4.12,0,9,10,1,9,10,2,8,32,62,324,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0
110,2,10,1,0,1,0,0,0,684.972789400497,344.075045251898,1,0,0,4,1,2,2,1,1,4,1,0,95,2.15,1,10,10,1,9,9,3,9,30,51,321,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
50,1,6,0,0,1,0,0,0,684.860306444598,306.711346388298,1,0,0,4,1,2,1,0,0,2,1,0,91,0.43,0,9,10,1,10,10,3,9,9,9,213,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1
75,2,6,1,0,1,0,0,0,675.500000514297,321.406508287495,1,0,0,4,1,1,4,1,1,4,1,0,96,1.8,0,10,10,1,10,9,2,21,49,69,344,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1
75,2,10,1,0,1,0,0,0,681.861982708497,358.865193555104,1,0,0,3,1,1,3,1,1,3,1,0,97,1.2,0,10,10,1,9,10,3,3,33,57,233,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0
75,1,10,1,0,1,0,0,0,683.635032322201,389.236881114996,0,1,0,1,1,1,1,1,1,2,1,0,95,0.57,0,9,10,1,9,9,2,7,33,35,278,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,0
70,3,10,0,0,1,0,0,0,718.930455741599,357.196037427997,1,0,0,3,1,1,1,0,0,4,1,0,93,0.95,0,9,10,1,9,9,2,9,12,29,270,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1
50,1,3,0,0,0,1,0,0,738.537737264998,291.789599831802,0,1,0,1,1,1,1,1,1,8,1,0,100,0.14,0,10,10,1,10,10,2,15,18,19,280,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1
45,1,10,0,0,0,1,0,0,758.770662771497,311.372594551599,1,0,0,2,1,1,1,1,0,2,1,0,96,1.94,0,10,10,1,10,10,3,0,1,1,145,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1
80,1,0,0,0,0,1,0,0,747.327067534101,323.403987771599,1,0,0,2,1,0,1,0,0,2,1,0,96,0.57,0,9,10,1,10,9,3,0,0,0,80,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
100,2,6,0,0,0,0,1,0,756.267988826998,378.900326544496,1,0,0,4,1,0,2,0,0,30,4,0,95,0.28,1,10,10,1,10,10,3,7,37,67,342,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1
100,4,1,0,0,1,0,0,0,682.750105076003,338.523875968804,1,0,0,6,1,2,2,0,0,4,3,0,83,0.11,0,9,9,1,9,8,3,30,60,90,365,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0
20,1,3,0,0,0,1,0,0,827.480745574697,348.470250134596,0,1,0,2,0.5,1,1,0,0,4,1,0,93,1.23,0,9,10,1,9,9,2,22,23,23,245,0,0,1,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1
110,1,10,0,0,0,1,0,0,722.289334432098,320.987039977695,1,0,0,2,1,1,2,1,1,3,1,0,92,1.43,0,9,9,0,9,9,2,16,38,53,233,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0
10,1,10,0,0,1,0,0,0,658.012505755899,339.1860648224,0,1,0,2,1,1,2,1,1,2,7,0,76,0.31,0,8,9,1,9,8,2,29,59,89,364,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,1
50,1,6,0,0,0,1,0,0,768.599312560198,305.1715174973,1,0,0,2,1,1,1,1,1,4,1,0,88,0.67,0,9,9,1,8,9,3,3,12,17,80,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1
35,1,6,0,0,0,0,0,1,596.415585566298,204.516754155293,0,1,0,2,1,1,1,1,0,2,1,0,100,0.13,0,9,10,1,9,9,2,28,58,88,363,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1
50,2,6,0,0,0,1,0,0,805.430414729997,353.665198179002,1,0,0,6,2,2,4,0,0,2,3,0,95,0.68,0,9,10,1,9,9,3,6,13,16,256,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0
25,6,6,0,1,0,0,0,0,830.006901350501,378.422541660598,0,1,0,6,1,1,2,1,0,2,2,0,88,2.41,0,8,9,1,9,9,3,2,12,31,300,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0
100,1,10,0,0,0,1,0,0,792.390668766402,354.652122704891,1,0,0,3,1,1,2,1,1,28,2,0,99,1.43,0,10,10,1,9,10,3,27,40,48,274,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1
100,1,10,1,0,0,1,0,0,748.570556380002,319.98437626639,1,0,0,4,1,1,2,0,0,3,1,0,94,1.91,1,9,9,1,10,9,3,9,25,34,264,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1
50,1,10,1,0,0,1,0,0,753.481555994497,329.347033199596,1,0,0,2,1,1,2,1,1,4,1,0,94,1.35,0,9,10,1,10,9,3,3,6,13,23,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,1,1
50,1,0,0,0,0,1,0,0,716.932984994003,310.515934483604,1,0,0,2,1,1,1,0,0,5,1,0,97,0.12,0,9,9,1,9,9,2,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,10,1,0,0,1,0,0,858.875080582997,371.137367340992,0,1,0,3,1,1,2,0,0,4,1,0,96,2.44,0,10,10,1,8,10,3,22,48,66,321,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0
135,2,10,0,0,1,0,0,0,688.901018773699,346.165829157599,1,0,0,4,1,1,2,0,0,2,1,0,91,1.85,0,9,10,1,9,9,3,4,13,18,237,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0
125,2,10,0,0,0,1,0,0,718.759299246003,311.494968142,1,0,0,5,1,2,1,0,1,1,1,0,89,2.5,0,9,9,1,10,9,3,14,19,26,272,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0
35,1,10,0,0,1,0,0,0,687.0657404558,380.816358806499,0,1,0,1,1,1,1,0,0,1,4,0,100,0.08,0,10,10,1,9,9,1,30,60,90,365,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0
100,1,6,0,0,1,0,0,0,718.403585065502,339.810230394704,1,0,0,2,1,1,1,1,1,5,1,0,100,0.32,0,10,10,1,10,10,3,28,58,88,363,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1
50,1,6,1,0,0,1,0,0,714.604147095898,308.9950016291,0,1,0,2,2,1,1,1,1,4,2,0,96,1.72,0,9,10,1,10,9,2,10,12,42,317,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1,1
0,2,0,0,0,0,1,0,0,794.930644043298,355.3778604321,1,0,0,4,1,2,1,0,0,3,2,0,99,0.6,0,10,10,1,9,10,3,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0
50,2,10,0,0,1,0,0,0,737.136205522098,347.043850810593,1,0,0,4,1,1,2,1,0,3,28,0,96,0.12,0,10,10,1,10,10,3,25,55,85,360,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1
70,3,6,1,0,1,0,0,0,702.708534414803,384.343849466404,1,0,0,6,2,3,4,1,1,2,1,0,97,2.55,1,10,10,1,9,10,3,8,18,40,305,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1
25,1,10,0,0,1,0,0,0,673.362836656203,334.593848533601,0,1,0,2,0.5,1,1,1,1,4,1,0,96,0.2,0,9,10,1,10,9,2,16,35,65,65,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,2,10,0,0,1,0,0,0,667.847398703501,311.96310437879,1,0,0,2,1,1,1,0,0,5,1,0,100,0.03,0,9,10,1,10,8,3,0,1,1,1,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
25,1,6,0,0,1,0,0,0,644.675074989401,357.814084716296,1,0,0,2,1,1,1,1,0,4,1,0,92,0.45,0,9,10,1,8,9,2,0,15,32,32,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
75,2,3,0,0,0,1,0,0,733.117376310801,295.804047515503,1,0,0,4,1,2,1,1,1,4,4,0,89,1.53,0,9,10,1,10,9,3,0,6,8,201,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1
40,1,0,0,0,1,0,0,0,731.884106309003,342.774439075001,1,0,0,2,1,1,1,1,1,3,1,0,96,0.25,0,10,10,1,10,10,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1
50,1,10,0,1,0,0,0,0,895.571471830301,455.304453590202,0,1,0,1,1,1,1,1,1,2,1,0,100,0.1,0,10,10,1,9,10,1,30,60,90,365,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
75,1,3,0,0,0,1,0,0,771.746152361999,342.198849052693,1,0,0,2,1,1,2,0,0,12,1,0,97,0.13,0,9,10,1,10,9,3,5,33,33,33,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
50,1,1,0,0,0,1,0,0,763.318296700596,310.988795602299,0,0,1,1,1,1,1,1,1,3,2,0,96,17.97,0,10,10,1,10,10,2,22,52,79,354,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0
150,1,3,0,0,0,1,0,0,722.570766350501,315.349004972404,1,0,0,2,1,1,1,1,1,3,1,0,94,0.59,0,10,10,1,9,9,3,30,60,90,365,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1
65,1,10,0,0,1,0,0,0,714.445664526799,338.744508971303,1,0,0,2,1,1,2,0,0,6,1,0,96,0.33,0,9,10,1,10,9,3,0,0,0,31,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
75,1,6,1,0,0,1,0,0,731.678761427801,313.383522298892,1,0,0,2,1,0,1,1,0,30,1,0,94,0.64,1,9,10,1,10,9,2,2,32,45,261,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1
40,1,6,0,0,0,1,0,0,792.796460689701,360.331689812199,0,1,0,2,1,1,1,0,0,30,1,0,89,2.68,0,9,10,1,8,9,3,8,8,9,263,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
75,1,0,0,0,0,1,0,0,737.285052264603,291.931978651704,1,0,0,2,1,1,2,0,0,3,1,0,90,0.1,0,9,10,1,10,9,2,30,60,90,365,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,1,10,0,0,0,1,0,0,744.205794686103,304.301904150094,0,1,0,1,1,1,1,1,1,1,1,0,97,0.75,0,10,10,1,10,9,3,5,12,23,49,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
60,1,6,0,0,1,0,0,0,718.354793330498,345.458753726291,1,0,0,2,1,1,1,0,0,2,1,0,99,0.33,0,9,10,1,10,9,3,0,0,0,62,0,0,0,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0
50,4,10,1,0,1,0,0,0,672.644594955202,318.637868363794,0,1,0,6,1,3,2,1,1,3,1,0,96,2.67,0,10,10,1,10,10,3,27,51,81,356,0,0,0,0,1,0,1,1,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1
80,3,3,0,0,0,1,0,0,796.367906715503,331.067309901101,1,0,0,4,1,1,1,1,1,3,1,0,96,0.71,0,9,10,1,10,10,2,1,3,6,145,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0
25,1,0,0,0,0,1,0,0,720.038146435201,302.89883926639,1,0,0,2,1,0,1,1,1,30,1,0,96,0.21,0,9,9,1,10,9,2,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1
65,1,3,0,0,0,1,0,0,762.496151087703,313.104134159801,1,0,0,3,1,1,1,0,0,1,2,0,93,0.08,0,8,10,1,10,9,3,0,0,0,246,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1
35,1,3,0,0,1,0,0,0,697.550322137701,388.126964072896,0,1,0,1,1,1,1,1,1,7,1,0,95,0.15,0,10,10,1,9,9,3,7,7,7,7,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,0,1
50,2,10,0,0,1,0,0,0,736.826743404698,345.703790624597,1,0,0,4,1,0,2,1,0,3,28,0,99,0.45,1,10,10,1,9,10,3,11,38,68,335,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
100,2,0,0,0,0,0,1,0,764.438667581103,373.929300065996,1,0,0,6,1,2,4,1,1,3,1,0,100,0.1,0,10,10,1,10,10,3,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
50,2,0,0,0,1,0,0,0,710.945737317701,347.612846855995,0,1,0,2,1,1,1,0,0,3,1,0,94,0.23,0,9,9,1,9,9,2,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0
10,1,0,0,0,1,0,0,0,709.177919548402,351.18988264729,0,1,0,1,1,1,1,1,0,7,2,0,80,0.02,0,6,8,1,8,6,2,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0
15,2,6,0,0,1,0,0,0,711.430062079302,358.409658230897,0,1,0,3,1,1,1,1,1,2,4,0,93,0.92,0,8,9,1,9,9,2,1,16,41,316,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1
150,3,10,0,0,0,1,0,0,807.564780046,352.077209625193,1,0,0,7,1,1,6,0,0,30,6,0,70,0.08,0,7,8,1,9,7,3,25,47,62,278,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0
25,1,6,0,0,1,0,0,0,674.265450175596,353.585960133501,0,1,0,2,1,1,2,1,1,5,1,0,100,0.13,0,10,10,1,8,8,3,29,59,89,364,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,1
150,6,10,0,0,0,1,0,0,805.330040430697,352.255730397502,1,0,0,10,1,2,7,1,1,30,6,0,90,0.1,0,8,10,1,9,8,3,29,50,80,323,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0
10,1,6,0,0,1,0,0,0,679.430546084298,357.278114641701,0,1,0,1,1.5,1,1,1,0,7,2,0,89,0.2,0,9,9,1,8,9,3,0,18,48,323,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
50,2,10,0,0,0,1,0,0,791.066124665598,356.191632264398,0,1,0,2,1,1,1,0,0,3,1,0,94,2.53,0,10,10,1,8,9,3,10,19,30,305,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20,1,10,1,0,1,0,0,0,673.3939141603,334.807626525503,0,1,0,2,1,1,2,1,0,2,1,0,96,0.9,0,9,10,1,10,10,1,30,60,90,90,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0
100,1,3,0,0,0,1,0,0,714.773496857603,313.036494216192,1,0,0,2,1,1,1,0,0,7,1,0,81,0.91,0,8,9,1,9,8,3,13,27,37,296,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
50,3,10,0,0,1,0,0,0,643.543413683098,322.2326028053,1,0,0,3,1,1,2,0,0,3,1,0,90,0.6,0,9,10,1,9,9,2,9,34,59,325,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,1,1
35,2,6,0,0,1,0,0,0,633.900712355498,279.654308235791,0,1,0,2,1,1,1,1,1,7,2,0,98,0.83,0,10,10,1,9,10,1,30,60,72,345,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1
50,1,6,1,0,0,1,0,0,768.245215994398,310.724693612201,0,1,0,2,1,1,1,0,0,3,1,0,98,0.95,0,10,10,1,10,10,1,28,28,43,259,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0
25,1,0,0,0,0,1,0,0,834.557835486201,354.301047485691,1,0,0,2,1,0,2,1,1,2,1,0,95,0.21,0,10,10,1,10,10,2,17,17,17,17,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0,1,1
150,2,0,0,0,0,1,0,0,750.229495942598,317.068474638404,1,0,0,3,2,2,1,0,0,10,1,0,96,0.09,0,9,10,0,10,8,3,0,0,0,227,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,1,0,0,0,0,1,0,0,716.379036408,308.333287692591,1,0,0,2,1,0,2,1,0,10,1,0,93,0.13,0,10,9,1,8,8,3,29,59,89,364,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1
50,1,3,0,0,0,0,1,0,754.394765505701,382.5682553734,0,1,0,2,1,1,2,1,0,2,3,0,90,2.38,0,9,9,1,9,9,3,26,44,67,342,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0
89,1,6,0,0,1,0,0,0,711.786464647503,335.508394839991,0,1,0,2,1,1,1,0,0,30,2,0,96,0.43,0,8,10,1,10,9,3,2,32,61,79,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0
100,5,3,0,0,1,0,0,0,636.0238030503,353.931390617802,0,1,0,5,1,1,2,0,1,2,4,0,81,0.68,0,8,9,1,7,8,3,29,59,89,364,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0
100,4,3,0,0,1,0,0,0,637.589328640097,354.096005893496,1,0,0,6,1,1,2,0,1,2,4,0,79,0.56,0,8,9,1,7,8,3,27,57,87,362,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0
60,1,0,0,0,0,1,0,0,721.072265443802,312.428711911295,1,0,0,2,1,1,1,1,1,7,1,0,93,0.17,0,8,10,1,10,9,3,30,60,90,365,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10,2,10,1,0,0,1,0,0,757.718273160798,307.287795636796,0,1,0,2,1,1,1,1,1,6,2,0,97,0.49,0,10,10,1,10,10,3,0,8,38,101,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1
50,1,3,0,0,0,1,0,0,811.6861564719,356.454145551794,0,1,0,3,1,1,2,0,0,1,2,0,94,0.69,0,9,10,1,9,9,3,30,52,76,351,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
10,2,10,1,0,0,1,0,0,757.818584519299,306.50653585009,0,1,0,2,1,1,1,1,1,5,2,0,99,1.11,0,10,10,1,10,10,3,1,15,42,132,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1
100,2,10,0,0,0,1,0,0,721.427872036699,318.829953080098,1,0,0,6,1,2,2,0,0,1,2,0,86,3.21,0,8,9,1,9,8,3,13,43,73,197,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,1
50,1,0,0,0,1,0,0,0,707.322097818498,377.991413976602,0,1,0,1,1,1,1,1,1,5,1,0,100,0.05,0,10,10,1,10,10,2,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
39,1,10,0,0,1,0,0,0,674.246279552897,334.858026333592,0,1,0,2,1,1,1,1,1,5,1,0,95,0.98,0,9,10,1,10,9,2,0,25,50,303,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,1
15,1,6,0,0,0,1,0,0,722.679890437902,311.135049722296,0,1,0,2,1,1,1,1,1,3,1,0,91,0.41,0,7,10,1,9,9,3,23,47,77,77,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
50,1,10,1,0,1,0,0,0,650.792901621202,335.96960164499,0,1,0,2,1,1,1,1,1,1,2,0,97,4.18,0,10,10,1,9,10,3,7,35,51,224,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,1
75,2,0,0,0,1,0,0,0,724.880489997702,359.867203399702,1,0,0,4,1,2,2,1,1,2,1,0,96,0.14,0,10,10,1,10,9,2,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0
50,1,10,0,0,1,0,0,0,694.292673259099,393.679271384798,0,1,0,1,1,1,1,1,1,30,2,0,96,0.14,0,10,10,1,8,9,3,0,3,33,308,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
15,1,0,0,0,0,0,0,1,621.089401745998,134.661164026795,0,1,0,2,1,1,1,0,0,3,1,0,94,0.93,0,10,10,1,8,9,3,0,0,0,79,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
